HSICS Industry,HSICS Sector,HSICS Sub-sector,EM Industry (EN),EM Industry,Theme (EN),Theme (CN),Symbol,Name (EN),Name (CN),Board
,,,Semiconductors,半导体,Shanghai Connect,港股通(沪),02631,,天岳先进,Main Board
,,,Semiconductors,半导体,Shanghai Connect,港股通(沪),06809,,澜起科技,Main Board
,,,Semiconductors,半导体,Shanghai Connect,港股通(沪),02676,,纳芯微,Main Board
,,,Semiconductors,半导体,Shanghai Connect,港股通(沪),02577,,英诺赛科,Main Board
,,,Semiconductors,半导体,Shanghai Connect,港股通(沪),00501,,豪威集团,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),00522,,ASMPT,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),01304,,FORTIOR,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),01385,,上海复旦,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),00981,,中芯国际,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),03986,,兆易创新,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),01347,,华虹半导体,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),02701,,国民技术,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),02631,,天岳先进,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),06809,,澜起科技,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),02676,,纳芯微,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),02577,,英诺赛科,Main Board
,,,Semiconductors,半导体,Shenzhen Connect,港股通(深),00501,,豪威集团,Main Board
,,,Semiconductors,半导体,Small Cap,小盘股,00243,,QPL INT'L,Main Board
,,,Semiconductors,半导体,Small Cap,小盘股,00724,,瑞鑫国际集团,Main Board
,,,Semiconductors,半导体,Southbound Core Holdings,南下关注核心资产,00981,,中芯国际,Main Board
,,,Semiconductors,半导体,Southbound Core Holdings,南下关注核心资产,01347,,华虹半导体,Main Board
,,,Semiconductors,半导体,Stock Connect Eligible,通概念指,00522,,ASMPT,Main Board
,,,Semiconductors,半导体,Stock Connect Eligible,通概念指,01385,,上海复旦,Main Board
,,,Semiconductors,半导体,Stock Connect Eligible,通概念指,00981,,中芯国际,Main Board
,,,Semiconductors,半导体,Stock Connect Eligible,通概念指,01347,,华虹半导体,Main Board
,,,Semiconductors,半导体,Taiwan-funded,台资企业,02878,,晶门半导体,Main Board
